Well_ID,Well_Name,Field_Location,Date,Oil_Production_BBL,Gas_Production_MSCF,Water_Cut_Percentage,Downtime_Hours,Equipment_Status
WELL_001,Delta-A-01,Niger Delta Offshore,10/19/2024,2433,8323,20.91,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,10/20/2024,2437,8175,20.94,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,10/21/2024,2416,8287,20.97,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,10/22/2024,2429,8343,21,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,10/23/2024,2382,8216,21.05,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,10/24/2024,2346,8171,21.09,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,10/25/2024,2412,8171,21.13,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,10/26/2024,1554,5587,21.17,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,10/27/2024,1550,5628,21.2,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,10/28/2024,2346,8244,21.23,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,10/29/2024,1564,5552,21.26,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,10/30/2024,2385,8336,21.27,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,10/31/2024,2414,8301,21.3,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/1/2024,713,754,21.33,12,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,11/2/2024,2427,8282,21.36,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/3/2024,23,403,21.4,19,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,11/4/2024,2388,8295,21.43,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/5/2024,2425,8207,21.46,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/6/2024,2385,8264,21.48,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/7/2024,2341,8236,21.52,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/8/2024,297,939,21.55,16,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,11/9/2024,2362,8174,21.57,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/10/2024,2412,8215,21.6,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/11/2024,2351,8195,21.65,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/12/2024,2398,8311,21.67,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/13/2024,2331,8320,21.7,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/14/2024,2396,8217,21.71,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/15/2024,2395,8122,21.73,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/16/2024,2356,8294,21.77,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/17/2024,1586,5615,21.82,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,11/18/2024,2337,8229,21.87,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/19/2024,2342,8142,21.9,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/20/2024,2374,8180,21.92,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/21/2024,2335,8290,21.94,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/22/2024,2403,8157,21.99,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/23/2024,2356,8283,22.02,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/24/2024,2357,8155,22.06,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/25/2024,2396,8230,22.09,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,11/26/2024,2397,8274,22.13,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/27/2024,413,2161,22.15,20,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,11/28/2024,1597,5509,22.19,4,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,11/29/2024,2339,8235,22.22,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,11/30/2024,2399,8285,22.27,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/1/2024,2348,8178,22.31,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,12/2/2024,2381,8155,22.35,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/3/2024,2324,8283,22.4,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,12/4/2024,1591,5554,22.41,6,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,12/5/2024,2318,8146,22.44,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/6/2024,2363,8172,22.46,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/7/2024,2346,8179,22.48,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/8/2024,2375,8269,22.51,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/9/2024,2348,8267,22.53,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/10/2024,1523,5546,22.56,4,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,12/11/2024,2314,8112,22.6,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/12/2024,2341,8088,22.62,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/13/2024,1524,5432,22.65,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,12/14/2024,2309,8082,22.67,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,12/15/2024,2347,8088,22.72,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/16/2024,2331,8217,22.75,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/17/2024,344,349,22.77,19,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,12/18/2024,1536,5468,22.79,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,12/19/2024,2348,8089,22.82,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/20/2024,1547,5513,22.85,4,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,12/21/2024,117,1300,22.9,16,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,12/22/2024,1590,5511,22.92,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,12/23/2024,153,858,22.96,10,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,12/24/2024,2348,8210,23,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/25/2024,1596,5566,23.03,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,12/26/2024,2385,8200,23.05,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,12/27/2024,2301,8200,23.09,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,12/28/2024,2363,8112,23.12,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/29/2024,2319,8040,23.16,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,12/30/2024,2322,8200,23.2,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,12/31/2024,2302,8097,23.23,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/1/2025,35,743,23.27,22,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,1/2/2025,2378,8148,23.29,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/3/2025,2340,8153,23.33,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/4/2025,2287,8221,23.37,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/5/2025,2282,8105,23.4,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/6/2025,2359,8052,23.44,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/7/2025,2321,8201,23.49,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/8/2025,2331,8119,23.5,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/9/2025,1504,5497,23.54,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,1/10/2025,2298,8101,23.59,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/11/2025,247,363,23.61,17,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,1/12/2025,2295,8205,23.65,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/13/2025,2310,8145,23.67,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/14/2025,2356,8003,23.71,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/15/2025,2323,8189,23.74,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/16/2025,1517,5489,23.77,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,1/17/2025,2281,8044,23.78,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/18/2025,2356,8151,23.82,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/19/2025,1493,5406,23.85,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,1/20/2025,2302,8009,23.88,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/21/2025,1532,5362,23.93,4,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,1/22/2025,2319,8110,23.95,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/23/2025,2277,8100,23.96,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/24/2025,2342,8049,23.98,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/25/2025,652,542,24.01,21,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,1/26/2025,2268,8137,24.03,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/27/2025,2344,8006,24.04,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/28/2025,2262,8099,24.09,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/29/2025,2332,8054,24.11,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,1/30/2025,2266,8049,24.14,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,1/31/2025,2298,7984,24.16,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/1/2025,2293,8089,24.21,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/2/2025,2319,8025,24.24,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/3/2025,2341,7975,24.26,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/4/2025,1522,5431,24.27,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,2/5/2025,2275,8095,24.31,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/6/2025,2266,8136,24.35,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/7/2025,2351,8141,24.39,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/8/2025,1489,5489,24.43,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,2/9/2025,2350,8129,24.48,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/10/2025,1526,5306,24.52,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,2/11/2025,2297,7974,24.54,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/12/2025,2269,7971,24.57,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/13/2025,2319,8118,24.61,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/14/2025,2330,8008,24.65,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/15/2025,2323,8137,24.66,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/16/2025,2269,8087,24.67,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/17/2025,2275,8043,24.72,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/18/2025,1483,5324,24.74,6,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,2/19/2025,2339,7937,24.76,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/20/2025,2334,8008,24.78,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/21/2025,2307,8103,24.79,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/22/2025,2281,8045,24.82,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/23/2025,675,651,24.85,14,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,2/24/2025,2271,8014,24.88,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/25/2025,2248,7932,24.89,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/26/2025,2296,7993,24.92,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,2/27/2025,2266,8085,24.94,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,2/28/2025,2334,8033,24.98,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/1/2025,1494,5269,25.02,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,3/2/2025,2280,8011,25.05,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/3/2025,2319,8055,25.1,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/4/2025,2314,7905,25.11,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/5/2025,2326,8052,25.16,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/6/2025,2292,7996,25.19,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/7/2025,2259,7927,25.23,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/8/2025,1449,5343,25.27,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,3/9/2025,2231,8086,25.29,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/10/2025,2325,7901,25.33,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/11/2025,2293,8058,25.35,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/12/2025,2316,7945,25.36,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/13/2025,2259,8066,25.39,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/14/2025,1492,5326,25.4,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,3/15/2025,2233,7905,25.42,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/16/2025,2277,7982,25.43,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/17/2025,2279,8050,25.44,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/18/2025,1447,5220,25.46,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,3/19/2025,2224,7993,25.49,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/20/2025,2250,8059,25.53,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/21/2025,2241,8021,25.56,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/22/2025,703,2066,25.59,14,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,3/23/2025,2272,8011,25.61,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/24/2025,2263,7920,25.66,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/25/2025,2219,8009,25.7,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,3/26/2025,2293,7983,25.72,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/27/2025,504,499,25.75,14,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,3/28/2025,2307,7973,25.77,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,3/29/2025,756,1449,25.81,12,Failed
WELL_001,Delta-A-01,Niger Delta Onshore,3/30/2025,1487,5358,25.84,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,3/31/2025,2311,7919,25.88,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,4/1/2025,2245,7976,25.92,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/2/2025,1467,5247,25.93,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,4/3/2025,1456,5343,25.96,4,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,4/4/2025,2214,8004,25.98,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/5/2025,2223,8021,26,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/6/2025,1491,5224,26.05,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,4/7/2025,2262,7856,26.08,1,Active
WELL_001,Delta-A-01,Niger Delta Offshore,4/8/2025,1431,5335,26.12,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,4/9/2025,2274,7980,26.13,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,4/10/2025,1472,5336,26.18,9,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,4/11/2025,2292,7992,26.21,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,4/12/2025,2213,8014,26.22,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/13/2025,2271,7909,26.26,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/14/2025,353,2075,26.3,22,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,4/15/2025,1428,5259,26.31,4,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,4/16/2025,1495,5164,26.36,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,4/17/2025,2295,7959,26.38,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/18/2025,2284,7981,26.4,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/19/2025,2258,7860,26.42,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/20/2025,1475,5261,26.46,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,4/21/2025,2273,7923,26.5,0,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/22/2025,57,880,26.51,17,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,4/23/2025,2264,7847,26.54,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/24/2025,1426,5232,26.57,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,4/25/2025,1414,5153,26.6,6,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,4/26/2025,2226,7882,26.62,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,4/27/2025,2271,7837,26.65,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,4/28/2025,1403,5162,26.67,6,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,4/29/2025,2188,7799,26.72,3,Active
WELL_001,Delta-A-01,Niger Delta Onshore,4/30/2025,1403,5329,26.77,8,Maintenance
WELL_001,Delta-A-01,Niger Delta Onshore,5/1/2025,1409,5175,26.79,7,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,5/2/2025,2206,7943,26.82,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,5/3/2025,734,1594,26.84,19,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,5/4/2025,2280,7977,26.88,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,5/5/2025,2188,7968,26.9,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,5/6/2025,1400,5179,26.93,5,Maintenance
WELL_001,Delta-A-01,Niger Delta Offshore,5/7/2025,456,1249,26.97,21,Failed
WELL_001,Delta-A-01,Niger Delta Offshore,5/8/2025,2201,7929,27.01,1,Active
WELL_001,Delta-A-01,Niger Delta Onshore,5/9/2025,2231,7805,27.04,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,5/10/2025,2236,7792,27.07,2,Active
WELL_001,Delta-A-01,Niger Delta Onshore,5/11/2025,2189,7861,27.12,3,Active
WELL_001,Delta-A-01,Niger Delta Offshore,5/12/2025,2193,7927,27.14,0,Active
WELL_001,Delta-A-01,Niger Delta Offshore,5/13/2025,2215,7961,27.19,2,Active
WELL_001,Delta-A-01,Niger Delta Offshore,5/14/2025,639,2238,27.21,16,Failed
WELL_002,Delta-B-02,Niger Delta Onshore,1/1/2024,1144,8880,7.05,8,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,1/2/2024,1174,8851,7.09,6,Maintenance
WELL_002,Delta-B-02,Niger Delta Offshore,1/3/2024,1680,12621,7.12,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/4/2024,1660,12711,7.15,0,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/5/2024,1179,8843,7.16,6,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,1/6/2024,1674,12667,7.2,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/7/2024,425,1298,7.24,12,Failed
WELL_002,Delta-B-02,Niger Delta Onshore,1/8/2024,62,3144,7.27,23,Failed
WELL_002,Delta-B-02,Niger Delta Onshore,1/9/2024,1631,12653,7.28,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/10/2024,1664,12539,7.3,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/11/2024,1597,12560,7.32,0,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/12/2024,1650,12573,7.36,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/13/2024,1667,12672,7.41,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/14/2024,1642,12614,7.43,0,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/15/2024,1629,12648,7.45,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/16/2024,1612,12686,7.46,3,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/17/2024,1093,8751,7.5,4,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,1/18/2024,1623,12540,7.51,3,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/19/2024,1105,8723,7.55,8,Maintenance
WELL_002,Delta-B-02,Niger Delta Offshore,1/20/2024,1087,8755,7.58,6,Maintenance
WELL_002,Delta-B-02,Niger Delta Offshore,1/21/2024,1620,12554,7.61,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/22/2024,1629,12590,7.64,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/23/2024,1598,12628,7.66,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/24/2024,1655,12605,7.68,3,Active
WELL_002,Delta-B-02,Niger Delta Offshore,1/25/2024,1670,12647,7.71,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/26/2024,1620,12618,7.74,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/27/2024,1578,12518,7.79,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/28/2024,1618,12665,7.82,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/29/2024,1577,12559,7.83,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,1/30/2024,1126,8739,7.86,8,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,1/31/2024,1578,12614,7.89,3,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/1/2024,1606,12573,7.93,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/2/2024,108,3339,7.97,14,Failed
WELL_002,Delta-B-02,Niger Delta Offshore,2/3/2024,1140,8680,8.01,7,Maintenance
WELL_002,Delta-B-02,Niger Delta Offshore,2/4/2024,1610,12636,8.05,0,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/5/2024,1657,12618,8.07,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/6/2024,1590,12623,8.11,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/7/2024,1576,12494,8.16,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/8/2024,1626,12502,8.19,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/9/2024,1632,12570,8.21,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/10/2024,1561,12540,8.22,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/11/2024,80,267,8.25,11,Failed
WELL_002,Delta-B-02,Niger Delta Onshore,2/12/2024,1647,12544,8.26,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/13/2024,1579,12593,8.3,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/14/2024,1573,12603,8.33,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/15/2024,1585,12625,8.35,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/16/2024,1105,8725,8.39,7,Maintenance
WELL_002,Delta-B-02,Niger Delta Offshore,2/17/2024,1585,12490,8.4,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/18/2024,1586,12615,8.42,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/19/2024,1616,12622,8.47,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/20/2024,1569,12590,8.49,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/21/2024,1106,8749,8.53,6,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,2/22/2024,1605,12488,8.54,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/23/2024,1578,12541,8.59,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/24/2024,153,1178,8.61,13,Failed
WELL_002,Delta-B-02,Niger Delta Onshore,2/25/2024,1598,12467,8.63,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/26/2024,1588,12537,8.65,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/27/2024,1632,12547,8.68,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,2/28/2024,1621,12470,8.73,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,2/29/2024,1565,12477,8.78,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/1/2024,1629,12460,8.82,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/2/2024,1574,12514,8.84,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,3/3/2024,1562,12447,8.88,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/4/2024,1603,12425,8.93,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/5/2024,1639,12578,8.98,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/6/2024,1070,8627,8.99,9,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,3/7/2024,1555,12496,9.03,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/8/2024,1635,12404,9.05,2,Active
WELL_002,Delta-B-02,Niger Delta Offshore,3/9/2024,1054,8607,9.09,8,Maintenance
WELL_002,Delta-B-02,Niger Delta Onshore,3/10/2024,1547,12459,9.11,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/11/2024,1587,12483,9.14,3,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/12/2024,1609,12546,9.17,1,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/13/2024,1597,12562,9.22,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/14/2024,1579,12385,9.26,2,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/15/2024,1603,12495,9.27,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/16/2024,1101,8626,9.29,6,Maintenance
WELL_002,Delta-B-02,Niger Delta Offshore,3/17/2024,1591,12406,9.33,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,3/18/2024,1615,12544,9.37,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/19/2024,1549,12565,9.4,1,Active
WELL_002,Delta-B-02,Niger Delta Offshore,3/20/2024,1621,12416,9.44,0,Active
WELL_002,Delta-B-02,Niger Delta Onshore,3/21/2024,1598,12397,9.46,0,Active
WELL_002,Delta-B-02,Niger Delta Offshore,3/22/2024,1527,12508,9.47,0,Active
WELL_002,Delta-B-02,Niger Delta Offshore,3/23/2024,127,200,9.51,21,Failed
WELL_002,Delta-B-02,Niger Delta Offshore,3/24/2024,1547,12370,9.55,2,Active
